"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV7771" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 3
"ASV7776" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7779" 0 0 1 3 0 1 0 1 1 1 0 1 3 3 1 3 2 3 3 6 6 2 1 0 2 5 4 0 3 6 8 1 2 0 1 6
"ASV7780" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 2 4 4 0 0 0 0 0 1 0 0 0 0 0 0 1 2
"ASV7782" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 3 0 0 0
"ASV8960" 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 3 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0
"ASV8961" 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 1 0 0 0 0 2 0 0 0 1 2 1 0 1 0 2 1 1 0 0
"ASV8965" 0 0 0 1 2.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8966" 1 1 3 4 2 1 1 2 3 3 1 1 1 0 2 1 2 2 5 4 1 0 1 0 1 0 0 0 0 1 0 1 3 0 0 0
"ASV8970" 0 0 0 0 0 0 0 0 0 0 0 0 10 5 17 5 5 1 1 2 7 3 0 3 0 0 0 1 0 0 0 0 0 0 0 0
"ASV8974" 0 0 0 3 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV8976" 5 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
"ASV8977" 2 1 1 0 1 1 0 0 0 0 3 1 0 0 0 0 2 0 0 0 1 1 0 1 0 1 1 1 1 1 0 0 0 0 1 2
"ASV8983" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8984" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 0 1 0 1 0
"ASV8985" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
"ASV8987" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8988" 2 0 4 1 6 3 5 1 5 0 5 2 0 2 0 1 2 1 0 0 2 0 0 0 1 3 0 2 0 0 0 0 0 0 1 0
"ASV8989" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8993" 2 0 0 0 1 1 0 0 1 0 0 0 0 2 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
"ASV8995" 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8996" 1 1 0 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 5 0 6 0 2 2 1 1 2 0 1
"ASV8997" 1 0 0 0 3 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8999" 2 3 0 0 2 1 1 0 2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV9002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1.5 0 0 0 1 0 0 0 0 0 0
"ASV9006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV9008" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 0 0 0 0 2 1 0 0 0 0
"ASV9009" 0 0 0 2.5 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 1 0 2 1 1 0 4 1 1.5 2 3
"ASV9010" 0 0 1 0 0 1 0 0 0 0 0 0 4 4 4 1 2 4 4 9 1 0 1 5 8 4 4 1 0 1 0 5 3 0 1 2
"ASV9012" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 1 4 0 2 0
"ASV9013" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 5 0 0 0 0 0 0 0 3 0 0 0 0 0
"ASV9016" 3 0 0 0 0 1 0 0 2 1 0 1 1 0 0 1 2 1 0 1 0 0 0 0 2 1 0 0 1 0 1 0 0 0 0 0
"ASV9017" 11 23 21 12 14 14 21 13 5.5 16 13 17 8 8 22 9 12 12 14 14 15 20 29 11 8 5 9 9 10 3 13 13.5 11 4 14 6
"ASV9018" 1 2 2 3 0 1 2 0 4 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9020" 12 3 0 1 4 1 1 7 2 3 1 2 0 0 2 0 2 1 1 0 1 0 1 0 1 0 0 0 3 2 5 4 3 0 0 0
"ASV9025" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3
"ASV9028" 0 0 2 1 1 2 0 3 0 3 1 0 18 11 26 22 15 19 13 27 7 14 17 24 20 6 22 21.5 14 6 19 15 15 5 14 11
"ASV9032" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"ASV9038" 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9039" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 7 5 1 0 2 3 0 0 1 2 0 1 1 0 2 1 3 0
"ASV9040" 1 3 1 0 2 2 1 2 1 2 0 3.5 0 1 1 1 0 1 0 1 2 2 0 0 0 0 0 0 0 1 0 1 0 1 1 0
"ASV9041" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 8 0 1 0 4 0 7 0 0 0 0 0
"ASV9042" 2 5 1 1 1 0 0 3 1 1 0 0 0 1 0 2 0 1 0 0 2 1 1 0 0 0 2 0 0 0 0 0 0 2 3 0
"ASV9043" 10 6 3 5 4 9 3 7 9 8 11 7 2 4 1 1 4 1 2 0 0 1 0 1 0 1 8 1 1 2 4 3 1 1 1 0.5
"ASV9044" 0 2 0 1 0 6 1 5 2 2 0 0 0 1 0 1 1 1 0 2 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0
"ASV9046" 0 0 0 0 1 0 0 1 0 0 1 0 1 0 2 1 0 0 1 0 3 1 2 0 0 1 1 1 1 1 2 1 3 3 0 0
"ASV9047" 4 4 0 4 1 0 0 0 0 3 1 0 0 0 0 1 1 2 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.5
"ASV9051" 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 1 1 2 2 0 2 2 3 1 0 3 1 0 0 2 1 1 3 1 1 1
"ASV9053" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 4 0 1 1 0 0 1 2 0 0 1 0 5 0 2 0 1 0
"ASV9057" 1 1 3 4 1 1 0 3 2 0 2 3 1 0 1 1 1 2 0 1 1 0 1 3 0 1 0 5 3 0 1 2 1 1 1 3
"ASV9058" 0 7 1 3 1 5 0 3 0 1 2 5 2 4 5 21 3 2 4 10 2 2 9 6 3 6 5 12 3 4 5 7 4 1 3 8
"ASV9059" 0 0 1 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9060" 1 4 2 3 1 2 1 5 2 1 0 3 3 1 1 2 1 0 0 0 0 2 1 3 0 2 1 2 0 0 0 0 0 0 0 1
"ASV9061" 1 0 6 0 1 0 2 3 0 4 0 1 1 1 1 0 5 1 3 1 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0
"ASV9062" 0 0 0 0 0 1 0 0 0 0 0 0 11 5 6 11 6 7 7 14 3.5 8 22 8 3 1 8 8 5 1 3 5 1 3 0 4
"ASV9063" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
"ASV9068" 6 0 0 4 5 3 3 5 2 4 0 1 2 6 1 8 3 5 7 4 2 4 1 3 6 3 2 7 0 3 9 5 2 3 9.5 4
"ASV9080" 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 2 2 2 4 0 2 1 0 2 2 6 0 0
"ASV9081" 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 0 3 5 0 0 2 1 0 1 0
"ASV9082" 1 0 2 0 0 1 2 0 1 0 2 1 1 0 1 1 1 0 5 0 0 1 0 2 2 0 1 0 4 1 0 2 1 0 0 1
"ASV9087" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 5 3 4 1 0 3 3 2 3 1 4 1 3 0 2 1 1 2 2 2 0 2
"ASV9088" 0 0 2 0 0 0 1 0 0 0 4 0 0 1 4 0 0 0 2 0 0 0 2 4 0 0 0 2 0 0 1 2 0 0 0 1
"ASV9090" 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1.5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"ASV9092" 6 0 4 2 3 1 4 6 3 1 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ASV9101" 6 0 0 0 2 0 3 1 1 3 0 0 0 0 1 1 0 0 0 0 1 0 0 0 7 8 10 3 10 5 2 8 1 3 3 3
"ASV9104" 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 4 1 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
"ASV9105" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 0 0 0 0 0 2 0 2 0 1 0 0 0 0 1 0
"ASV9106" 1.5 0 0 2 2 1 2 1 4 4 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9107" 8 4 9 3 4 1 4.5 2 2.5 2 4 2 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 3
"ASV9110" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 1 0 1.5 0 2 2 0 0 2 0 0 0 4 0 5 1 1 1 0 1 1
"ASV9111" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ASV9112" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 2 1
"ASV9119" 0 0 0 1 2 0 0 0 1 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ASV9121" 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0
"ASV9124" 2 1 0 1 2 0 4 0 0 1 2 2 2 0 1 0 1 4 0 1 2 0 1 0 3 1 0 1 0 1 4 2 0 1 0 2
"ASV9125" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9126" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 5 0 0 0 1 0 2 0
"ASV9127" 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV9129" 0 0 1 1 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0
"ASV9130" 1 3 0 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 1 0 3 1 1 0 1 0
"ASV9131" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9136" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 2 0 1 1 1 0 0 0 0 0 0 5 0 0 0 0 0 0 0
"ASV9137" 0 0 0 0 0 0 0 0 0 0 2 0 2 1 2 4 1 2 7 3 2 0 2 0 1 1 0 2 0 0 0 2 2 0 2 3
"ASV9140" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 0 3 0 1 1 2 0 1
"ASV9142" 0 2 1 0 1 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 1 1 0
"ASV9143" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 4 0 2 1 4 3 1 0 1 2 0 2
"ASV9145" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
"ASV9149" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
"ASV9152" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 2 0 0 1 1 0
"ASV9154" 0 2 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9155" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 1 0 2 0 0 0
"ASV9157" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"ASV9158" 1 2 0 0 1 0 0 1 2 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0
"ASV9159" 0 0 0 0 0 0 1 0 0 0 0 0 2 3 1 1 1 0 0 3 1 1 0 0 2 2 1 1 2 3 3 1 1 2 5 0
"ASV9160" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 3 2 0 0 1 1 1 1 0 2
"ASV9161" 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9162" 2 9 1 1 2 5 1 3 1 1 0 5 1 1 0 3 3 3 6 2 0 3 0 3 0 1 3 0 3 1 4 6 3 0 1 3
"ASV9163" 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9165" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 0 0 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0
"ASV9166" 2 3 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 3 0 0 0 0 0 0 0
"ASV9167" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 1 0 0 1 4 0 0
"ASV9169" 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 5 0 0 6 2
"ASV9172" 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9173" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV9175" 0 4 1 1 3 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"ASV4418" 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 5 1 1 0 0 0 0 0
"ASV4420" 2 0 0 0 2 0 2 1 4 0 11 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 2 0 0 0
"ASV4422" 2 5 4 1 2 1 2 0 1 0 4 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV4425" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 3 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 2 0 0 1 3
"ASV4427" 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 2 0 1 1 0 0 0 0 1 0 3 1 0 1 12 1 1
"ASV4430" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 3 5 1 1 3 1 1 0
"ASV4431" 0 0 0 0 0 0 0 0 1.5 0 2 0 0 2 0 1 0 0 0 0 2 0 0 0 0 0 0 2 0 0 1 0 0 0 0 1
"ASV4439" 0 0 0 0 1 1 0 1 0 0 0 0 0 3 3 1 0 2 0 0 4 0 1 0 0 1 0 1 0 2 0 0 0 0 0 3
"ASV4441" 2 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 10.5 1 1 0 5 2 1
"ASV4444" 3 5 8 2 7 5 1 7 5 7 4 3 0 3 1 0 3 4 2 0 0 1 1 8 1 3 1 1 3 7 1 1 1 1 3 2
"ASV4448" 0 0 0 0 0 0 0 0 0 0 0 0 3 1 3 3 2 3 0 3 6 1 0 4 0 0 0 3 4 0 1 0 0 0 2 0
"ASV4451" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 3 4 1 0 5 0 4 0 6
"ASV4452" 0 0 2 6 0 1 2 1 0.5 2 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 3 1
"ASV4455" 1.5 3 1 1 5 1 0 0 1 0 1 1 2 1 0 0 1 1 1 0 1 1 0 1 1 2 0 1 0 2 3 1 0 1 0 1
"ASV4458" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 3 0 1 3 0 1 1 3 0 2
"ASV4459" 0 0 0 0 0 0 0 0 0 0 0 0 6 9 11 9 0 4 0 7 3 3 7 2 0 0 0 1 2 0 0 0 0 0 0 0
"ASV4461" 6 0 0 1 2 0 1 0 2 0 4 0 3 1 1 0 0 0 0 0 1 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0
"ASV4462" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 2 1 2 2 0 0 3 2 2 1
"ASV4463" 0 2 3 0 2 1 1 0 0 2 1 0 0 0 1 2 0 0 0 0 0 3 0 4 0 0 0 0 1 0 0 2 0 0 1 0
"ASV4464" 4.5 2 7 2 1 6 3 3 7 3 2 3 2 2 3 2 6 3 0 5 2 6 3 3 1 1 1 5 4 1 0 1 1 4 1 0
"ASV4465" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 1 1 6 3 2 2 3 6 1 0 1 0 0 3 0 0 1 1 1 0
"ASV4467" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 2 4 1 0 2 0 0 0 0 0 1 3 3 0 1 1 0 1 0
"ASV4469" 1 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0 1 1 0 1 1 0 0 2 1 0 3 3 0 0 0 1
"ASV4470" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 3 2 0 2
"ASV4476" 1 1 2 0 3 2 1 4 3 0 2 0 0 1 2 0 0 1 0 0 1 0 0 0 0 2 2 0 0 0 2 0 0 0 0 0
"ASV4477" 2 0 0 3 3 0 1 2 1 0 1 0 4 4 1 2.5 2 4 0 5 3.5 6 1 2 3 2 1 2 1 1 0 2 1 1 4 5
"ASV4479" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 3 0 1 1 0 1 1 2 0 3 0 3 3 0 1 6 0 3
"ASV4480" 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1 5 2 1 3 1 0 0 0 0 0 1 0 1 1 0 1 1
"ASV4485" 2 3 0 2 2 1 2 1 1 2 1 0 5 0 5 3 5 3 1 5 9 4 8 1 5 2 1 0 0 3 1 4 2 1 5 2
"ASV4486" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0 0 2 0 0 2 2 0 2 0 3 0 1 0 2 0 1
"ASV4487" 1 0 0 1 1 0 0 0 0 0 0 1 3 0 0 0 0 1 0 0 1 0 1 0 0 2 0 1 3 1 2 2 2 2 5 2
"ASV4488" 0 2 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 3 0 2
"ASV4489" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 1 8 1 1 0 3 3 2
"ASV4490" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 3 0 1 5 1 1 4 2 1 1 1 1 3 5
"ASV4491" 2 1 0 0 2 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 3 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0
"ASV4492" 0 0 0 1 0 1 0 6 2 0 0 0 3 0 0.5 1 0 1 2 0 1 1 1 4 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4493" 1 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 3.5 0 1 0 2 0 0 0 4 0.5 4 1 0 0 0 0 0 0 0 0.5
"ASV4496" 1 0 4 1 1 0 2 2 2 6 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
"ASV4500" 4 0 0 1 1 1 0 0 0 3 0 1 1 0 1 0 1 2 1 0 3 1 1 4 0 0 0 0 0 1 0 2 1 0 2 1
"ASV4501" 2 0 0 1 10.5 3 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4504" 1 2 3 1 1 1 1 1 1 1 0 5 1 5 3 1 1 3 0 2 2 1 2 1 2 0 4 1 7 1 3 1 1 2 5.5 1
"ASV4507" 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 2 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4511" 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 2 1 3 2 1 0 0 0 0 1 0 1 10 1 2 3
"ASV4513" 1 1 0 3 2 5 0 2 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4514" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 7 0 2 0 3 0 2 0 1 0 4 0
"ASV4515" 1 0 3 1 0 1 1 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 5 1 1 2 0 0 0
"ASV4518" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0.5 0 1 1 0 0 1 1 0 1 3
"ASV4523" 2 0 0 1 2 1 1 4 20 1 2 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4527" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 18 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV4528" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 5 0 0 0 3 0 4
"ASV4529" 0 1 0 1 0 0 0 2 3 1 0 0 1 2 1 1 0 5 0 0 1 2.5 0 0 2 3 0 0 0 0 1 1 1 6 0 1
"ASV4530" 1 2 0 5 1 0 1 2 1 0 1 1 0 1 1 2 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 2
"ASV4531" 0 1 1 0 0 0 0 0 0 0 2 0 13 1 11 1 4 0 1 0 4 2 7 0 18 4.5 7 2 7 3 5 4 4 1 4 2
"ASV4534" 1 3 0 0 1 0 0 0 3 1 1 1 2 1 0 0 2 1 0 1 1 0 12 0 1 2 11 0 1 1 8 0 1 2 5 1
"ASV4538" 0 3 0 1 2 2 0 5 0 2 0 0 3 4 2 2 1 2 5 0 1 1 2 0 2 0 1 0 3 3 0 2 5 1 1 4
"ASV4542" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 4 0 1 1 2 1 1 0 0 1
"ASV4543" 0 1 0 0 1 0 0 0 0 0 0 0 0 3 1 0 3 0 0 2 0 3 0 1 1 1 0 0 1 0 0 0 1 1 0 0
"ASV4545" 2 0 0 0 3 0 1 0 3 0 0 1 1 0 0 0 3 1 0 1 3 1 14 0 3 0 7 0 0 1 12 1 1 2 7 1
"ASV4546" 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 2 1 3 0 4 0 0 0 0 2 1 0 2 2 1 0 1 0 2 1 2
"ASV4549" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 1 2 0 1 2 0 3
"ASV4551" 0 1 3 0 1 1 1 0 1 1 1 1 0 1 0 0 0 3 0 0 1 1 0 0 3 0 0 3 0 1 0 3 0 0 0 1
"ASV4552" 0 0 0 0 0 0 0 1 0 0 0 0 1 2 3 3 2 6 1 2 3.5 2 2 0 0 0 1 4 1 2 0 5 2 2 5 2
"ASV4556" 19 0 3 0 19 1 10 1 15 4 7 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 3 0 0 1
"ASV4560" 1 1 1 0 0 0 0 0 0 2 3 0 2 2 3 0 0 0 1 0 1 0 4 0 2 0 3 0 2 0 3 0 0 1 2 0
"ASV4561" 3 1 1 1 1 0 1 1 0 0 1 1 0 1 2 0 1 1 0 1 1 2 1 0 1 1 1 0 0 0 2 2 0 0 0 0.5
